GPU Power (W), Time (S), 
115, 5.491411, 
115, 5.492957, 
115, 5.494537, 
115, 5.496100, 
115, 5.497670, 
103, 5.505621, 
103, 5.507144, 
103, 5.508642, 
103, 5.510171, 
103, 5.511645, 
103, 5.513149, 
103, 5.514602, 
103, 5.516089, 
103, 5.517569, 
102, 5.524647, 
102, 5.526167, 
102, 5.527654, 
102, 5.529129, 
102, 5.530569, 
102, 5.532036, 
102, 5.533531, 
102, 5.535056, 
102, 5.536521, 
102, 5.538046, 
113, 5.545017, 
113, 5.546505, 
113, 5.548017, 
113, 5.549507, 
113, 5.550993, 
113, 5.552483, 
113, 5.553958, 
113, 5.555444, 
113, 5.556923, 
113, 5.558495, 
139, 5.566536, 
139, 5.568030, 
139, 5.569505, 
139, 5.570948, 
139, 5.572401, 
139, 5.573869, 
139, 5.575339, 
139, 5.576803, 
139, 5.578259, 
148, 5.590598, 
148, 5.592070, 
148, 5.593525, 
148, 5.594990, 
148, 5.596451, 
148, 5.597989, 
133, 5.606952, 
133, 5.608421, 
133, 5.609890, 
133, 5.611358, 
133, 5.612822, 
133, 5.614269, 
133, 5.615858, 
133, 5.617315, 
133, 5.618772, 
167, 5.630397, 
167, 5.631896, 
167, 5.633370, 
167, 5.634830, 
167, 5.636355, 
167, 5.637825, 
167, 5.639325, 
145, 5.655941, 
145, 5.658939, 
139, 5.672157, 
139, 5.675041, 
139, 5.676621, 
139, 5.678204, 
139, 5.679764, 
146, 5.692186, 
146, 5.693667, 
146, 5.695153, 
146, 5.696662, 
146, 5.698165, 
146, 5.699651, 
148, 5.711506, 
148, 5.713002, 
148, 5.714465, 
148, 5.715942, 
148, 5.717416, 
148, 5.718891, 
157, 5.731998, 
157, 5.734136, 
157, 5.736121, 
153, 5.753782, 
153, 5.755354, 
153, 5.756916, 
153, 5.758481, 
153, 5.760076, 
159, 5.774152, 
159, 5.775782, 
159, 5.777323, 
159, 5.778874, 
158, 5.795276, 
158, 5.796846, 
158, 5.798419, 
116, 5.813166, 
116, 5.814739, 
116, 5.816292, 
116, 5.817868, 
116, 5.819427, 
117, 5.829425, 
117, 5.830977, 
117, 5.832525, 
117, 5.834079, 
117, 5.835626, 
117, 5.837156, 
117, 5.838695, 
117, 5.840256, 
151, 5.852782, 
151, 5.854270, 
151, 5.855743, 
151, 5.857227, 
151, 5.858786, 
151, 5.860284, 
151, 5.879740, 
155, 5.896090, 
155, 5.897654, 
155, 5.899205, 
162, 5.917520, 
162, 5.919084, 
162, 5.920642, 
157, 5.938475, 
157, 5.939956, 
156, 5.958547, 
156, 5.960052, 
166, 5.979579, 
160, 5.999333, 
160, 6.000834, 
147, 6.016271, 
147, 6.017755, 
147, 6.019215, 
147, 6.020676, 
154, 6.036844, 
154, 6.038380, 
154, 6.039853, 
156, 6.055209, 
156, 6.056689, 
156, 6.058196, 
156, 6.059663, 
156, 6.061132, 
157, 6.074278, 
157, 6.075776, 
157, 6.077313, 
157, 6.078795, 
157, 6.080271, 
152, 6.094653, 
152, 6.096126, 
152, 6.097587, 
152, 6.099053, 
152, 6.100519, 
163, 6.115822, 
163, 6.117334, 
163, 6.118800, 
163, 6.120264, 
168, 6.136385, 
168, 6.137867, 
168, 6.139327, 
168, 6.140804, 
157, 6.156412, 
157, 6.157882, 
157, 6.159348, 
157, 6.160809, 
140, 6.174227, 
140, 6.175742, 
140, 6.177287, 
140, 6.178762, 
140, 6.180240, 
140, 6.181709, 
146, 6.192287, 
146, 6.195507, 
146, 6.197093, 
146, 6.198659, 
146, 6.200234, 
146, 6.201805, 
172, 6.216284, 
172, 6.217853, 
172, 6.219399, 
172, 6.220951, 
166, 6.236634, 
166, 6.238228, 
166, 6.239772, 
166, 6.241316, 
146, 6.255762, 
146, 6.257338, 
146, 6.258880, 
146, 6.260539, 
146, 6.262087, 
171, 6.277464, 
171, 6.279044, 
171, 6.280589, 
171, 6.282222, 
135, 6.295267, 
135, 6.296819, 
135, 6.298362, 
135, 6.299907, 
135, 6.301443, 
138, 6.310635, 
138, 6.312179, 
138, 6.313714, 
138, 6.315369, 
138, 6.316919, 
138, 6.318454, 
138, 6.319994, 
138, 6.321538, 
158, 6.334879, 
158, 6.336453, 
158, 6.337988, 
158, 6.339526, 
158, 6.341106, 
158, 6.342700, 
162, 6.355718, 
162, 6.361832, 
159, 6.375770, 
159, 6.377698, 
159, 6.379285, 
159, 6.380846, 
159, 6.382378, 
115, 6.393720, 
115, 6.395186, 
115, 6.396636, 
115, 6.398120, 
115, 6.399559, 
115, 6.401003, 
115, 6.402463, 
115, 6.409885, 
115, 6.411448, 
115, 6.412985, 
115, 6.414502, 
115, 6.415964, 
115, 6.417398, 
115, 6.418835, 
115, 6.420287, 
115, 6.421746, 
101, 6.430564, 
101, 6.432825, 
101, 6.434243, 
101, 6.435668, 
101, 6.437216, 
101, 6.438742, 
101, 6.440287, 
101, 6.441854, 
114, 6.450142, 
114, 6.451721, 
114, 6.453303, 
114, 6.454883, 
114, 6.456360, 
114, 6.457839, 
114, 6.459315, 
114, 6.460782, 
114, 6.462258, 
136, 6.477091, 
136, 6.478628, 
136, 6.480099, 
136, 6.481570, 
136, 6.483025, 
162, 6.500218, 
162, 6.501712, 
162, 6.503177, 
129, 6.520760, 
129, 6.522251, 
155, 6.537676, 
155, 6.539171, 
155, 6.540650, 
155, 6.542161, 
183, 6.561127, 
183, 6.562579, 
143, 6.584098, 
154, 6.599619, 
154, 6.601103, 
154, 6.602569, 
154, 6.619495, 
154, 6.620968, 
154, 6.622432, 
153, 6.639666, 
153, 6.641149, 
153, 6.642612, 
162, 6.662561, 
162, 6.664049, 
157, 6.677264, 
157, 6.678820, 
157, 6.680275, 
157, 6.681825, 
157, 6.683288, 
161, 6.698102, 
161, 6.699582, 
161, 6.701040, 
161, 6.702500, 
161, 6.703971, 
153, 6.717841, 
153, 6.719359, 
153, 6.720838, 
153, 6.722302, 
153, 6.723767, 
116, 6.733116, 
116, 6.734606, 
116, 6.736080, 
116, 6.737562, 
116, 6.739032, 
116, 6.740520, 
116, 6.742040, 
116, 6.743560, 
132, 6.751503, 
132, 6.752984, 
132, 6.754431, 
132, 6.755902, 
132, 6.757376, 
132, 6.758865, 
132, 6.760333, 
132, 6.761804, 
132, 6.763308, 
164, 6.780839, 
164, 6.782443, 
164, 6.783994, 
164, 6.785535, 
158, 6.798158, 
158, 6.799643, 
158, 6.801113, 
158, 6.802582, 
158, 6.804061, 
158, 6.805554, 
158, 6.818626, 
158, 6.820102, 
158, 6.821568, 
158, 6.823050, 
158, 6.824511, 
150, 6.840106, 
150, 6.841579, 
150, 6.843038, 
150, 6.844492, 
158, 6.860558, 
158, 6.862063, 
158, 6.863534, 
158, 6.865066, 
160, 6.880728, 
160, 6.882322, 
160, 6.883890, 
160, 6.885342, 
94, 6.900834, 
94, 6.902378, 
94, 6.903864, 
94, 6.905341, 
135, 6.914507, 
135, 6.916622, 
135, 6.918261, 
135, 6.919827, 
135, 6.921385, 
135, 6.922967, 
135, 6.924552, 
135, 6.926136, 
149, 6.942323, 
149, 6.944101, 
149, 6.945662, 
150, 6.957111, 
150, 6.958681, 
150, 6.960251, 
150, 6.961799, 
150, 6.963365, 
150, 6.964934, 
150, 6.966529, 
154, 6.979089, 
154, 6.980668, 
154, 6.982229, 
154, 6.983776, 
154, 6.985324, 
162, 7.000465, 
162, 7.002046, 
162, 7.003596, 
162, 7.005069, 
162, 7.006566, 
152, 7.020723, 
152, 7.022296, 
152, 7.023820, 
152, 7.025300, 
162, 7.040994, 
162, 7.042816, 
162, 7.044400, 
162, 7.045935, 
168, 7.061829, 
168, 7.063412, 
168, 7.064956, 
168, 7.066486, 
165, 7.081538, 
165, 7.083122, 
165, 7.084708, 
165, 7.086253, 
145, 7.097583, 
145, 7.099171, 
145, 7.102208, 
145, 7.105565, 
145, 7.107129, 
135, 7.116542, 
135, 7.117990, 
135, 7.119448, 
135, 7.120906, 
135, 7.122417, 
135, 7.123923, 
135, 7.125401, 
135, 7.126895, 
181, 7.140186, 
181, 7.143089, 
181, 7.144574, 
181, 7.146109, 
168, 7.161333, 
168, 7.162811, 
168, 7.164306, 
168, 7.165783, 
168, 7.167256, 
135, 7.180369, 
135, 7.181967, 
135, 7.183478, 
135, 7.184933, 
135, 7.186397, 
169, 7.200907, 
169, 7.202376, 
169, 7.203838, 
169, 7.205305, 
169, 7.206766, 
141, 7.220169, 
141, 7.221703, 
141, 7.223174, 
141, 7.224648, 
141, 7.226148, 
141, 7.227635, 
136, 7.234805, 
136, 7.236307, 
136, 7.237790, 
136, 7.239287, 
136, 7.240770, 
136, 7.242293, 
136, 7.243862, 
136, 7.245347, 
136, 7.246824, 
159, 7.258896, 
159, 7.260398, 
159, 7.261860, 
159, 7.263321, 
159, 7.264824, 
159, 7.266289, 
159, 7.267760, 
160, 7.284413, 
160, 7.286780, 
160, 7.288206, 
131, 7.299980, 
131, 7.301422, 
131, 7.302856, 
131, 7.304278, 
131, 7.305715, 
131, 7.307173, 
131, 7.308662, 
117, 7.317029, 
117, 7.318475, 
117, 7.319927, 
117, 7.321419, 
117, 7.322867, 
117, 7.324337, 
117, 7.325806, 
117, 7.327299, 
117, 7.328794, 
100, 7.335986, 
100, 7.337463, 
100, 7.338896, 
100, 7.340353, 
100, 7.341805, 
100, 7.343274, 
100, 7.344770, 
100, 7.346305, 
100, 7.347735, 
100, 7.349229, 
108, 7.355548, 
108, 7.356999, 
108, 7.358489, 
108, 7.359942, 
108, 7.361491, 
108, 7.363025, 
108, 7.364518, 
108, 7.366319, 
108, 7.367790, 
108, 7.369274, 
99, 7.375645, 
99, 7.377169, 
99, 7.378660, 
99, 7.380139, 
99, 7.381709, 
99, 7.383184, 
99, 7.384668, 
99, 7.386175, 
99, 7.387715, 
99, 7.389201, 
101, 7.395956, 
101, 7.397488, 
101, 7.399008, 
101, 7.400545, 
101, 7.402114, 
101, 7.403597, 
101, 7.405084, 
101, 7.406571, 
101, 7.408053, 
101, 7.409539, 
118, 7.416563, 
118, 7.418167, 
118, 7.419700, 
118, 7.421222, 
118, 7.422736, 
118, 7.424258, 
118, 7.425796, 
118, 7.427324, 
118, 7.428856, 
148, 7.445448, 
148, 7.446970, 
148, 7.448483, 
148, 7.449940, 
147, 7.462018, 
147, 7.464149, 
147, 7.465653, 
147, 7.467112, 
147, 7.468683, 
147, 7.470252, 
155, 7.479449, 
155, 7.481977, 
155, 7.483533, 
155, 7.485093, 
155, 7.486656, 
155, 7.488220, 
155, 7.489773, 
175, 7.503440, 
175, 7.505005, 
175, 7.506550, 
175, 7.508131, 
175, 7.509688, 
154, 7.528532, 
154, 7.530100, 
155, 7.543704, 
155, 7.545253, 
155, 7.546798, 
155, 7.548342, 
155, 7.549888, 
160, 7.564499, 
160, 7.566098, 
160, 7.567646, 
160, 7.569181, 
160, 7.570726, 
146, 7.583417, 
146, 7.585031, 
146, 7.590507, 
159, 7.605720, 
159, 7.607273, 
159, 7.608822, 
159, 7.610367, 
157, 7.627851, 
157, 7.630451, 
161, 7.648311, 
161, 7.649755, 
146, 7.668419, 
146, 7.669864, 
146, 7.671307, 
117, 7.684119, 
117, 7.685573, 
117, 7.687010, 
117, 7.688459, 
117, 7.689912, 
117, 7.691348, 
132, 7.701003, 
132, 7.702470, 
132, 7.703914, 
132, 7.705355, 
132, 7.706807, 
132, 7.708261, 
132, 7.709739, 
132, 7.711194, 
145, 7.724397, 
145, 7.725855, 
145, 7.727302, 
145, 7.728756, 
145, 7.730199, 
145, 7.731717, 
152, 7.744944, 
152, 7.746430, 
152, 7.747900, 
152, 7.749373, 
152, 7.750838, 
158, 7.767608, 
158, 7.769077, 
158, 7.770563, 
158, 7.772017, 
161, 7.788711, 
161, 7.790188, 
161, 7.791664, 
158, 7.807895, 
158, 7.809366, 
158, 7.810838, 
158, 7.812316, 
160, 7.829735, 
160, 7.831207, 
167, 7.849734, 
167, 7.851221, 
162, 7.871134, 
162, 7.872610, 
150, 7.888145, 
150, 7.889617, 
150, 7.891071, 
150, 7.892529, 
155, 7.906571, 
155, 7.908062, 
155, 7.909540, 
155, 7.910995, 
155, 7.912471, 
159, 7.927159, 
159, 7.928637, 
159, 7.930115, 
159, 7.931635, 
154, 7.946834, 
154, 7.948373, 
154, 7.949830, 
154, 7.951297, 
154, 7.952750, 
158, 7.966689, 
158, 7.968205, 
158, 7.969669, 
158, 7.971136, 
158, 7.972622, 
165, 7.988027, 
165, 7.989502, 
165, 7.990961, 
165, 7.992432, 
167, 8.008657, 
167, 8.010169, 
167, 8.011639, 
167, 8.013107, 
150, 8.028190, 
150, 8.029679, 
150, 8.031173, 
150, 8.032668, 
140, 8.044299, 
140, 8.045764, 
140, 8.047287, 
140, 8.048807, 
140, 8.050279, 
140, 8.051740, 
140, 8.053193, 
169, 8.064485, 
169, 8.066025, 
169, 8.067573, 
169, 8.069084, 
169, 8.070556, 
169, 8.072071, 
169, 8.073581, 
155, 8.088825, 
155, 8.090342, 
155, 8.091838, 
155, 8.093335, 
143, 8.103475, 
143, 8.104931, 
143, 8.106424, 
143, 8.107874, 
143, 8.111830, 
143, 8.113353, 
121, 8.122780, 
121, 8.124250, 
121, 8.125727, 
121, 8.127187, 
121, 8.128644, 
121, 8.130145, 
121, 8.131652, 
121, 8.133140, 
175, 8.147649, 
175, 8.150337, 
175, 8.151885, 
175, 8.153416, 
142, 8.165640, 
142, 8.167192, 
142, 8.168729, 
142, 8.170259, 
142, 8.171794, 
142, 8.173336, 
140, 8.181510, 
140, 8.183052, 
140, 8.184606, 
140, 8.186156, 
140, 8.187696, 
140, 8.189225, 
140, 8.190774, 
140, 8.192301, 
140, 8.193846, 
159, 8.205317, 
159, 8.206859, 
159, 8.208381, 
159, 8.209900, 
159, 8.211425, 
159, 8.212949, 
159, 8.226440, 
159, 8.227980, 
159, 8.229502, 
159, 8.231041, 
159, 8.232572, 
159, 8.234159, 
126, 8.246487, 
126, 8.247984, 
126, 8.249917, 
126, 8.251454, 
126, 8.252896, 
126, 8.254343, 
111, 8.260925, 
111, 8.262408, 
111, 8.263904, 
111, 8.265395, 
111, 8.266863, 
111, 8.268355, 
111, 8.269984, 
111, 8.271645, 
111, 8.273255, 
104, 8.281699, 
104, 8.284280, 
104, 8.285814, 
104, 8.287313, 
104, 8.288880, 
104, 8.290428, 
104, 8.291966, 
104, 8.293486, 
116, 8.306046, 
116, 8.307682, 
116, 8.309283, 
116, 8.310868, 
116, 8.312488, 
116, 8.314131, 
104, 8.326037, 
104, 8.328709, 
104, 8.330242, 
104, 8.331714, 
104, 8.333209, 
104, 8.334648, 
103, 8.344627, 
103, 8.346168, 
103, 8.347668, 
103, 8.349221, 
103, 8.350669, 
103, 8.352192, 
103, 8.353714, 
103, 8.355167, 
118, 8.365442, 
118, 8.366908, 
118, 8.368374, 
118, 8.369839, 
118, 8.371610, 
118, 8.373112, 
118, 8.374602, 
147, 8.387139, 
147, 8.388594, 
147, 8.390043, 
147, 8.391509, 
147, 8.392958, 
147, 8.394430, 
135, 8.412132, 
135, 8.413636, 
135, 8.415056, 
148, 8.427129, 
148, 8.428982, 
148, 8.430463, 
148, 8.431887, 
148, 8.433401, 
148, 8.434884, 
179, 8.451898, 
179, 8.453347, 
179, 8.454858, 
154, 8.478017, 
155, 8.498028, 
159, 8.514869, 
159, 8.516335, 
149, 8.529328, 
149, 8.530777, 
149, 8.532218, 
149, 8.533660, 
149, 8.535096, 
149, 8.536539, 
158, 8.550065, 
158, 8.551512, 
158, 8.552953, 
158, 8.554466, 
158, 8.555955, 
158, 8.557498, 
156, 8.571755, 
156, 8.573241, 
156, 8.574760, 
156, 8.576217, 
160, 8.592308, 
160, 8.593768, 
160, 8.595227, 
160, 8.596779, 
157, 8.613727, 
157, 8.615204, 
157, 8.616708, 
157, 8.618269, 
115, 8.629715, 
115, 8.631180, 
115, 8.632642, 
115, 8.634133, 
115, 8.635600, 
115, 8.637059, 
128, 8.646912, 
128, 8.648428, 
128, 8.649945, 
128, 8.651419, 
128, 8.652904, 
128, 8.654407, 
128, 8.655898, 
128, 8.657390, 
143, 8.669407, 
143, 8.670884, 
143, 8.672353, 
143, 8.673826, 
143, 8.675415, 
143, 8.676884, 
143, 8.678474, 
138, 8.690610, 
138, 8.692096, 
138, 8.693562, 
138, 8.695029, 
138, 8.696505, 
138, 8.697994, 
142, 8.710813, 
142, 8.712351, 
142, 8.713889, 
142, 8.715355, 
142, 8.716812, 
142, 8.718280, 
160, 8.732946, 
160, 8.734458, 
160, 8.735957, 
160, 8.737409, 
160, 8.738910, 
156, 8.753853, 
156, 8.755333, 
156, 8.756800, 
156, 8.758260, 
160, 8.774074, 
160, 8.775561, 
160, 8.777018, 
160, 8.778479, 
166, 8.794891, 
166, 8.796374, 
166, 8.797843, 
161, 8.816493, 
161, 8.817961, 
161, 8.819429, 
145, 8.834031, 
145, 8.835520, 
145, 8.837008, 
145, 8.838443, 
145, 8.839926, 
153, 8.853655, 
153, 8.855150, 
153, 8.856634, 
153, 8.858149, 
153, 8.859621, 
160, 8.874771, 
160, 8.876263, 
160, 8.877733, 
160, 8.879202, 
162, 8.894945, 
162, 8.896428, 
162, 8.897886, 
162, 8.899359, 
158, 8.915049, 
158, 8.916565, 
158, 8.918071, 
158, 8.919551, 
163, 8.936317, 
163, 8.937822, 
163, 8.939280, 
163, 8.940756, 
167, 8.956686, 
167, 8.958183, 
167, 8.959646, 
143, 8.976519, 
143, 8.977996, 
143, 8.979491, 
143, 8.981007, 
141, 8.994486, 
141, 8.995954, 
141, 8.997433, 
141, 8.998917, 
141, 9.000403, 
158, 9.012042, 
158, 9.013511, 
158, 9.015001, 
158, 9.016467, 
158, 9.017927, 
158, 9.019392, 
158, 9.020860, 
172, 9.037054, 
172, 9.038568, 
172, 9.040044, 
172, 9.041505, 
157, 9.056516, 
157, 9.058147, 
157, 9.059672, 
157, 9.061188, 
150, 9.073414, 
150, 9.074972, 
150, 9.076498, 
150, 9.077948, 
150, 9.079409, 
150, 9.080889, 
172, 9.097048, 
172, 9.098738, 
172, 9.100292, 
172, 9.101830, 
125, 9.116091, 
125, 9.117575, 
125, 9.119131, 
125, 9.120604, 
125, 9.122083, 
148, 9.132606, 
148, 9.138516, 
148, 9.140078, 
148, 9.141630, 
160, 9.155403, 
160, 9.159708, 
160, 9.161275, 
162, 9.175945, 
162, 9.177501, 
162, 9.179045, 
162, 9.180582, 
162, 9.182129, 
158, 9.196252, 
158, 9.202427, 
112, 9.212702, 
112, 9.214271, 
112, 9.215822, 
112, 9.217358, 
112, 9.218916, 
112, 9.220486, 
112, 9.222057, 
116, 9.231025, 
116, 9.232577, 
116, 9.234125, 
116, 9.235680, 
116, 9.237219, 
116, 9.238755, 
116, 9.240297, 
116, 9.241838, 
101, 9.249805, 
101, 9.251383, 
101, 9.252928, 
101, 9.254523, 
101, 9.256093, 
101, 9.257647, 
101, 9.259203, 
101, 9.260761, 
101, 9.262313, 
90, 9.269907, 
90, 9.271472, 
90, 9.273189, 
90, 9.274756, 
90, 9.276319, 
90, 9.277870, 
90, 9.279887, 
90, 9.282057, 
103, 9.291421, 
103, 9.296036, 
103, 9.297540, 
103, 9.299032, 
103, 9.300503, 
103, 9.301982, 
103, 9.303496, 
163, 9.314026, 
163, 9.315632, 
163, 9.317166, 
163, 9.318694, 
163, 9.320221, 
163, 9.321749, 
163, 9.323298, 
145, 9.339773, 
145, 9.341371, 
145, 9.342905, 
145, 9.344455, 
161, 9.354274, 
161, 9.355770, 
161, 9.357252, 
161, 9.358724, 
161, 9.360212, 
161, 9.361712, 
161, 9.363179, 
181, 9.377093, 
181, 9.378668, 
181, 9.380490, 
181, 9.382065, 
181, 9.383613, 
155, 9.399782, 
155, 9.401354, 
155, 9.402901, 
155, 9.404435, 
153, 9.415597, 
153, 9.417068, 
153, 9.418544, 
153, 9.420025, 
153, 9.421487, 
153, 9.422949, 
153, 9.424423, 
160, 9.436143, 
160, 9.437614, 
160, 9.439079, 
160, 9.440598, 
160, 9.442077, 
160, 9.443543, 
148, 9.455663, 
148, 9.457133, 
148, 9.458601, 
148, 9.460068, 
148, 9.461533, 
148, 9.462997, 
148, 9.464508, 
159, 9.478114, 
159, 9.479620, 
159, 9.481191, 
159, 9.482653, 
159, 9.484120, 
158, 9.499624, 
158, 9.501091, 
158, 9.502556, 
158, 9.504021, 
161, 9.520167, 
161, 9.521650, 
161, 9.523110, 
161, 9.524570, 
158, 9.538236, 
158, 9.539713, 
158, 9.541252, 
158, 9.542721, 
158, 9.544158, 
113, 9.553856, 
113, 9.555324, 
113, 9.556784, 
113, 9.558252, 
113, 9.559718, 
113, 9.561179, 
113, 9.562620, 
113, 9.564091, 
128, 9.572030, 
128, 9.573540, 
128, 9.575064, 
128, 9.576509, 
128, 9.577978, 
128, 9.579453, 
128, 9.580925, 
128, 9.582405, 
128, 9.583879, 
128, 9.585369, 
148, 9.596368, 
148, 9.597879, 
148, 9.599340, 
148, 9.600799, 
148, 9.602239, 
148, 9.603706, 
148, 9.605173, 
152, 9.616437, 
152, 9.617931, 
152, 9.619422, 
152, 9.620919, 
152, 9.622397, 
152, 9.623861, 
152, 9.625335, 
157, 9.637536, 
157, 9.639016, 
157, 9.640491, 
157, 9.642035, 
157, 9.643514, 
157, 9.645016, 
162, 9.659147, 
162, 9.660620, 
162, 9.662107, 
162, 9.663566, 
162, 9.665029, 
158, 9.679126, 
158, 9.680633, 
158, 9.682110, 
158, 9.683580, 
158, 9.685053, 
159, 9.700123, 
159, 9.701602, 
159, 9.703071, 
159, 9.704552, 
166, 9.720301, 
166, 9.721769, 
166, 9.723235, 
166, 9.724706, 
148, 9.740532, 
148, 9.742148, 
148, 9.743625, 
148, 9.745093, 
148, 9.758181, 
148, 9.759660, 
148, 9.761126, 
148, 9.762573, 
148, 9.764054, 
148, 9.765561, 
155, 9.779016, 
155, 9.780487, 
155, 9.781949, 
155, 9.783479, 
155, 9.784948, 
160, 9.799446, 
160, 9.800940, 
160, 9.802420, 
160, 9.803891, 
160, 9.805363, 
156, 9.819498, 
156, 9.820981, 
156, 9.822457, 
156, 9.823938, 
156, 9.825424, 
159, 9.838740, 
159, 9.840224, 
159, 9.842089, 
159, 9.843582, 
159, 9.845049, 
165, 9.860747, 
165, 9.862228, 
165, 9.863696, 
165, 9.865164, 
168, 9.881225, 
168, 9.882714, 
168, 9.884188, 
168, 9.885672, 
102, 9.901048, 
102, 9.902533, 
102, 9.904060, 
102, 9.905532, 
113, 9.912656, 
113, 9.914139, 
113, 9.915627, 
113, 9.917103, 
113, 9.918569, 
113, 9.920049, 
113, 9.921538, 
113, 9.923002, 
113, 9.924484, 
113, 9.925983, 
123, 9.934660, 
123, 9.936153, 
123, 9.937624, 
123, 9.939103, 
123, 9.940582, 
123, 9.942430, 
123, 9.943936, 
123, 9.945433, 
123, 9.946984, 
172, 9.966176, 
157, 9.984280, 
157, 9.985763, 
157, 9.987248, 
124, 10.002184, 
124, 10.003666, 
124, 10.005143, 
124, 10.006630, 
167, 10.021522, 
167, 10.022988, 
167, 10.024451, 
167, 10.025920, 
167, 10.027401, 
138, 10.045231, 
138, 10.046714, 
133, 10.058448, 
133, 10.059957, 
133, 10.061439, 
133, 10.062921, 
133, 10.064420, 
133, 10.065920, 
133, 10.067492, 
158, 10.081104, 
158, 10.085139, 
158, 10.086726, 
154, 10.103463, 
154, 10.104927, 
154, 10.106379, 
128, 10.120983, 
128, 10.122556, 
128, 10.124107, 
128, 10.125659, 
128, 10.127203, 
115, 10.138226, 
115, 10.139797, 
115, 10.141337, 
115, 10.142882, 
115, 10.144425, 
115, 10.145988, 
115, 10.147563, 
112, 10.158495, 
112, 10.160074, 
112, 10.161619, 
112, 10.163171, 
112, 10.164730, 
112, 10.166295, 
112, 10.167908, 
98, 10.177044, 
98, 10.178615, 
98, 10.180174, 
98, 10.181714, 
98, 10.183263, 
98, 10.184812, 
98, 10.186350, 
98, 10.187921, 
113, 10.197809, 
113, 10.199382, 
113, 10.200927, 
113, 10.202474, 
113, 10.204063, 
113, 10.205616, 
113, 10.207166, 
100, 10.216781, 
100, 10.218340, 
100, 10.219905, 
100, 10.221466, 
100, 10.223027, 
100, 10.224608, 
100, 10.226178, 
100, 10.227729, 
89, 10.236649, 
89, 10.238193, 
89, 10.239749, 
89, 10.241312, 
89, 10.242885, 
89, 10.244441, 
89, 10.246029, 
89, 10.247671, 
115, 10.258657, 
115, 10.260265, 
115, 10.261818, 
115, 10.263368, 
115, 10.264927, 
115, 10.266475, 
115, 10.268087, 
157, 10.282564, 
157, 10.284128, 
157, 10.285681, 
157, 10.287225, 
128, 10.303130, 
128, 10.304753, 
128, 10.306224, 
128, 10.307691, 
148, 10.322319, 
148, 10.323833, 
148, 10.325294, 
148, 10.326734, 
148, 10.328202, 
175, 10.346173, 
175, 10.347643, 
155, 10.360507, 
155, 10.361982, 
155, 10.363454, 
155, 10.364922, 
155, 10.366397, 
155, 10.368139, 
159, 10.377869, 
159, 10.379343, 
159, 10.380899, 
159, 10.382390, 
159, 10.383869, 
159, 10.385342, 
159, 10.386816, 
159, 10.388290, 
139, 10.398147, 
139, 10.399620, 
139, 10.401054, 
139, 10.402512, 
139, 10.403980, 
139, 10.405443, 
139, 10.406903, 
139, 10.408371, 
145, 10.417544, 
145, 10.419024, 
145, 10.420512, 
145, 10.421968, 
145, 10.423448, 
145, 10.424907, 
145, 10.426410, 
145, 10.427879, 
157, 10.440582, 
157, 10.442079, 
157, 10.443559, 
157, 10.445043, 
157, 10.446518, 
157, 10.448033, 
156, 10.462053, 
156, 10.463522, 
156, 10.464989, 
156, 10.466460, 
156, 10.467956, 
156, 10.469503, 
160, 10.483036, 
160, 10.484528, 
160, 10.486017, 
160, 10.487480, 
160, 10.488971, 
162, 10.502185, 
162, 10.503677, 
162, 10.505170, 
162, 10.506627, 
162, 10.508224, 
113, 10.518660, 
113, 10.520146, 
113, 10.521619, 
113, 10.523092, 
113, 10.524589, 
113, 10.526164, 
113, 10.527702, 
113, 10.529184, 
127, 10.536694, 
127, 10.538213, 
127, 10.539712, 
127, 10.541222, 
127, 10.542648, 
127, 10.544082, 
127, 10.545533, 
127, 10.546975, 
127, 10.548457, 
148, 10.564150, 
148, 10.565603, 
148, 10.567069, 
148, 10.568887, 
152, 10.585611, 
152, 10.587090, 
152, 10.588519, 
152, 10.589958, 
158, 10.607181, 
158, 10.608679, 
153, 10.628615, 
159, 10.648195, 
159, 10.649689, 
161, 10.670234, 
166, 10.690278, 
160, 10.710140, 
150, 10.734006, 
155, 10.748376, 
155, 10.749959, 
161, 10.769272, 
161, 10.770897, 
160, 10.784550, 
160, 10.786122, 
160, 10.787669, 
160, 10.789209, 
160, 10.790756, 
158, 10.803887, 
158, 10.805456, 
158, 10.806999, 
158, 10.808546, 
158, 10.810114, 
163, 10.825416, 
163, 10.830513, 
168, 10.845527, 
168, 10.847104, 
168, 10.848659, 
168, 10.850240, 
145, 10.865450, 
145, 10.866984, 
145, 10.868524, 
145, 10.870325, 
140, 10.882777, 
140, 10.884344, 
140, 10.885905, 
140, 10.887618, 
140, 10.889175, 
140, 10.890758, 
164, 10.901472, 
164, 10.902964, 
164, 10.904435, 
164, 10.905905, 
164, 10.907374, 
164, 10.908833, 
164, 10.910305, 
171, 10.925482, 
171, 10.926965, 
171, 10.928437, 
171, 10.929924, 
171, 10.931413, 
151, 10.944548, 
151, 10.946066, 
151, 10.947534, 
151, 10.948999, 
151, 10.950483, 
145, 10.961282, 
145, 10.962854, 
145, 10.968043, 
145, 10.969574, 
145, 10.971044, 
165, 10.987496, 
165, 10.990522, 
123, 11.005838, 
123, 11.007320, 
123, 11.008782, 
123, 11.010252, 
123, 11.011720, 
153, 11.023972, 
153, 11.025467, 
153, 11.026933, 
